COGID,PIE,WORD,LANGUAGE
604,h₁néwn̥dḱomt,*Hnawatí,ira-pro
604,h₁néwn̥dḱomt,навад,tg
604,h₁néwn̥dḱomt,дзевяно́ста,be
604,h₁néwn̥dḱomt,девяно́сто,ru
604,h₁néwn̥dḱomt,дев'яно́сто,uk
604,h₁néwn̥dḱomt,nmuk,xto
604,h₁néwn̥dḱomt,ñuṅka,txb
605,srebʰ-,հարբել,hy
605,srebʰ-,pages=843-844,head=šarāp&lt;sup&gt;i&lt;/sup&gt;
605,srebʰ-,pages=132-133,head=gjerb
605,srebʰ-,page=352,head=*srobu-
605,srebʰ-,srub,sga
605,srebʰ-,surbt,lv
605,srebʰ-,sur̃bti,lt
605,srebʰ-,серебати,orv
605,srebʰ-,серба́ць,be
605,srebʰ-,стерба́ть,ru
605,srebʰ-,серба́ти,uk
605,srebʰ-,сръбати,cu
605,srebʰ-,съ́рбам,bg
605,srebʰ-,sŕbati,sl
605,srebʰ-,střěbati,cs
605,srebʰ-,strebať,sk
605,srebʰ-,siorbać,pl
605,srebʰ-,srěbać,hsb
605,srebʰ-,sŕebaś,dsb
605,srebʰ-,*slarpaną,gem-pro
605,srebʰ-,*uz-,ira-pro
606,pleḱ-,πλέκω,grc
606,pleḱ-,*plikō,itc-pro
606,pleḱ-,plicō,la
606,pleḱ-,pages=471-472,head=plectō
606,pleḱ-,*pleśtei,ine-bsl-pro
606,pleḱ-,*plektō,itc-pro
606,pleḱ-,plectō,la
606,pleḱ-,τρίπλαξ,grc
606,pleḱ-,duplex,la
606,pleḱ-,πλοκή,grc
606,pleḱ-,*praĉnás,iir-pro
606,pleḱ-,*praśnás,inc-pro
606,pleḱ-,*praĉnáh,ira-pro
607,h₁eyH-,ynis,202
607,h₁eyH-,ýnis,lt
607,h₁eyH-,271,*īsa-
607,h₁eyH-,*HiHsúš,iir-pro
607,h₁eyH-,𐬌𐬯𐬎,ae
608,h₃er-,յարեայ,xcl
608,h₃er-,ὦρτο,grc
608,h₃er-,आर्त,sa
608,h₃er-,ertär,xtb
608,h₃er-,*HiHárti,iir-pro
608,h₃er-,*HiHárti,inc-pro
608,h₃er-,*HiHárti,ira-pro
608,h₃er-,𐬍𐬭𐬀𐬙𐬏,ae
608,h₃er-,*rinja,sqj-pro
608,h₃er-,rij,sq
608,h₃er-,rîj,sq
608,h₃er-,յառնեմ,xcl
608,h₃er-,*h₃reyH-,ine-pro
608,h₃er-,*h₃reyH-,ine-pro
608,h₃er-,*ornūmai,grk-pro
608,h₃er-,ὄρνῡμι,grc
608,h₃er-,ὄρος,grc
608,h₃er-,արմ,xcl
608,h₃er-,արթ-,xcl
608,h₃er-,*ernustuz,gem-pro
608,h₃er-,Ἐρινύς,grc
608,h₃er-,irrītus,la
608,h₃er-,page=50,head=ār
608,h₃er-,ār-,xto
608,h₃er-,ār-,txb
608,h₃er-,*Hrew-,ine-pro
608,h₃er-,page=326,vol=I
609,h₂leyH-,tr=halīna-,hit
610,-éh₁yeti,*-īti,cel-pro
610,-éh₁yeti,*-id,cel-bry-pro
610,-éh₁yeti,-έω,grc
610,-éh₁yeti,*-ēō,itc-pro
610,-éh₁yeti,-eō,la
610,-éh₁yeti,stō,la
610,-éh₁yeti,*staēō,itc-pro
611,ǵʰewd-,*hundō,itc-pro
611,ǵʰewd-,fundō,la
612,memóne,*munaną,gem-pro
612,memóne,μέμονα,grc
612,memóne,*memonai,itc-pro
612,memóne,meminī,la
613,wóyde,*wáytˢti,iir-pro
613,wóyde,*wáytti,inc-pro
614,weyk-,*wīhą,gem-pro
614,weyk-,victima,la
614,weyk-,page=1128,vol=III
615,weyk-,*winkō,itc-pro
615,weyk-,vincō,la
615,weyk-,*wiwiktá,iir-pro
615,weyk-,*wiwiktá,inc-pro
615,weyk-,veĩkti,lt
615,weyk-,victor,la
615,weyk-,vīkt,lv
615,weyk-,-,ine-bsl-pro
615,weyk-,*wīkwaną,gem-pro
615,weyk-,page=1128,vol=III
616,weyk-,ἔοικα,grc
616,weyk-,εἰκών,grc
616,weyk-,page=1129,vol=III
617,weyk-,εἴκω,grc
617,weyk-,*winkjō,itc-pro
617,weyk-,vinciō,la
617,weyk-,*wikis,itc-pro
617,weyk-,vicis,la
617,weyk-,*wíkti,iir-pro
617,weyk-,*wíxti,ira-pro
617,weyk-,*ṷi-wíxti,ira-pro
617,weyk-,*wihslaz,gem-pro
617,weyk-,page=1130,vol=III
618,melh₂-,*melō,itc-pro
618,melh₂-,molō,la
618,melh₂-,*mr̥náHti,iir-pro
618,melh₂-,*mr̥náHti,inc-pro
618,melh₂-,málti,lt
618,melh₂-,*málas,iir-pro
618,melh₂-,*málas,inc-pro
618,melh₂-,μέλᾱς,grc
618,melh₂-,*melana,sqj-pro
618,melh₂-,mullâ,sq
618,melh₂-,tr=malla-&lt;sup&gt;i&lt;/sup&gt;,hit
618,melh₂-,tr=mal(ḫ)u-,xlu
618,melh₂-,մղեղ,xcl
618,melh₂-,մուղ,hy
618,melh₂-,μύλη,grc
619,(H)yeh₁-,-,grk-pro
619,(H)yeh₁-,ἧκα,grc
619,(H)yeh₁-,*yiyēmi,grk-pro
619,(H)yeh₁-,ἵημι,grc
619,(H)yeh₁-,-,itc-pro
619,(H)yeh₁-,iēcī,la
619,(H)yeh₁-,*jakjō,itc-pro
619,(H)yeh₁-,iaciō,la
619,(H)yeh₁-,*jakēō,itc-pro
619,(H)yeh₁-,iacēō,la
620,h₃emh₃-,*HámHti,iir-pro
620,h₃emh₃-,*HámHti,inc-pro
620,h₃emh₃-,ὄμνυμι,grc
622,wósr̥,գարուն,xcl
622,wósr̥,գարուն,hy
622,wósr̥,*wesantēnos,cel-pro
622,wósr̥,*wéhər,grk-pro
622,wósr̥,ἔαρ,grc
622,wósr̥,*wezor,itc-pro
622,wósr̥,vēr,la
623,ǵʰéyōm,*deimena,sqj-pro
623,ǵʰéyōm,dimër,sq
623,ǵʰéyōm,ձեան,xcl
623,ǵʰéyōm,ձմեթ,hy
623,ǵʰéyōm,*źeimā́ˀ,ine-bsl-pro
623,ǵʰéyōm,*kʰiyōn,grk-pro
623,ǵʰéyōm,χεῖμα,grc
623,ǵʰéyōm,*hiems,itc-pro
623,ǵʰéyōm,hiems,la
624,ǵʰey-,ձմեռն,xcl
624,ǵʰey-,χειμερινός,grc
624,ǵʰey-,hībernum,la
624,ǵʰey-,*twigimaz,gem-pro
624,ǵʰey-,δύσχιμος,grc
624,ǵʰey-,*-ĵʰimas,iir-pro
624,ǵʰey-,*-źʰimas,inc-pro
624,ǵʰey-,*dwihimos,itc-pro
624,ǵʰey-,bīmus,la
625,-sḱéti,*-h,sqj-pro
625,-sḱéti,-h,sq
625,-sḱéti,-ց-,xcl
625,-sḱéti,*-skō,grk-pro
625,-sḱéti,-σκω,grc
625,-sḱéti,*-sĉáti,iir-pro
625,-sḱéti,*-śćáti,inc-pro
625,-sḱéti,*-skō,itc-pro
625,-sḱéti,-īscō,la
625,-sḱéti,90,II
626,-né-,*-néwti,ine-pro
627,-néwti,*-nū́di,ine-ana-pro
627,-néwti,*-neumi,grk-pro
627,-néwti,-νεω,grc
627,-néwti,*-náwti,iir-pro
627,-néwti,*-náwti,inc-pro
627,-néwti,*-náwti,ira-pro
627,-néwti,*-né-,ine-pro
628,-yeti,*-yō,grk-pro
628,-yeti,*-esyé-,ine-pro
628,-yeti,ἀρόω,grc
628,-yeti,-πτω,grc
628,-yeti,-ττω,grc
628,-yeti,-ζω,grc
628,-yeti,-λλω,grc
628,-yeti,-iō,la
628,-yeti,*-iyé-,ine-pro
628,-yeti,*-yatay,iir-pro
628,-yeti,*-yatay,inc-pro
628,-yeti,-यते,sa
628,-yeti,*-yatay,ira-pro
628,-yeti,-𐬌𐬌𐬁𐬌𐬙𐬈,ae-yng
628,-yeti,*-yéti,ine-pro
629,-st,-σα,grc
629,-st,*-sai,itc-pro
629,-st,-xī,la
630,-éh₁ti,*-ǣ́di,ine-ana-pro
630,-éh₁ti,*-ěti,sla-pro
631,h₂óyu,*ayú,hyx-pro
631,h₂óyu,page=17,vol=I
632,seh₂g-,*sagyeti,cel-pro
632,seh₂g-,saigid,sga
632,seh₂g-,*-sagyetor,cel-pro
632,seh₂g-,*sakō,gem-pro
632,seh₂g-,haeddu,wlm
633,gʰeh₁bʰ-,*hēpai,itc-pro
633,gʰeh₁bʰ-,*haβēō,itc-pro
633,gʰeh₁bʰ-,*gabal-,cel-bry-pro
633,gʰeh₁bʰ-,gabael,obt
633,gʰeh₁bʰ-,gauael,oco
633,gʰeh₁bʰ-,gavel,kw
633,gʰeh₁bʰ-,gafael,cy
633,gʰeh₁bʰ-,Gabiae,cel-gau
633,gʰeh₁bʰ-,gaibid,sga
633,gʰeh₁bʰ-,gabh,ga
633,gʰeh₁bʰ-,gabh,gd
633,gʰeh₁bʰ-,*haβiō,itc-pro
634,sewH-,page=215,vol=II
634,sewH-,*súHtay,iir-pro
634,sewH-,*súHtay,inc-pro
634,sewH-,*húHtay,ira-pro
634,sewH-,head=šunna-&lt;sup&gt;i&lt;/sup&gt; / šunn-,pages=905-907
634,sewH-,*sunáHti,iir-pro
634,sewH-,*hunáHti,ira-pro
634,sewH-,*sasúHwa,iir-pro
634,sewH-,*sasúHwa,inc-pro
634,sewH-,head=*sutu-,page=359-360
634,sewH-,*sutus,cel-pro
634,sewH-,suth,sga
634,sewH-,head=šūu- / šūu̯au̯-,pages=916-917
634,sewH-,*sóʔaus,ine-ana-pro
634,sewH-,*suHnús,ine-pro
634,sewH-,*suHtás,iir-pro
634,sewH-,*suHtás,inc-pro
634,sewH-,*wi-,ira-pro
634,sewH-,*suHyús,ine-pro
635,-teh₂,*-tā,iir-pro
635,-teh₂,*-tā,inc-pro
635,-teh₂,-ता,sa
635,-teh₂,*-tā,ira-pro
636,pekʷ-,page=134,"head=coquō, -ere"
636,pekʷ-,*péťťō,grk-pro
636,pekʷ-,πέπτω,grc
636,pekʷ-,*páčyatay,iir-pro
636,pekʷ-,-pêj-,ku
636,pekʷ-,*páćyatay,inc-pro
636,pekʷ-,*pékʷmə,grk-pro
636,pekʷ-,πέμμᾰ,grc
636,pekʷ-,head=*pȇktь,page=393
636,pekʷ-,*pektis,ine-bsl-pro
636,pekʷ-,*pékʷtis,grk-pro
636,pekʷ-,πέψῐς,grc
636,pekʷ-,*paktí,iir-pro
636,pekʷ-,pehtin,ku
636,pekʷ-,*paktí,inc-pro
636,pekʷ-,*pekʷtēr,grk-pro
636,pekʷ-,πέπτρια,grc
636,pekʷ-,*paktā́,iir-pro
636,pekʷ-,*paktā́,inc-pro
636,pekʷ-,*pókʷos,grk-pro
636,pekʷ-,ἀρτοκόπος,grc
636,pekʷ-,*kʷokʷos,itc-pro
636,pekʷ-,coquus,la
636,pekʷ-,head=*pȏtъ,page=415
636,pekʷ-,*paktas,ine-bsl-pro
636,pekʷ-,*kʷoxtos,cel-pro
636,pekʷ-,*pekʷtós,grk-pro
636,pekʷ-,πεπτός,grc
636,pekʷ-,*kʷoktos,itc-pro
636,pekʷ-,coctus,la
637,trewd-,page=463,head=tredh
637,trewd-,*truδ-,sqj-pro
637,trewd-,ndrydh,sq
637,trewd-,cythrudd,cy
637,trewd-,*troudō,itc-pro
637,trewd-,trūdō,la
637,trewd-,page=548,head=*þruttōn-
637,trewd-,*þrautōną,gem-pro
637,trewd-,page=545,head=*þrautjan-
637,trewd-,*entrūda,sqj-pro
637,trewd-,ndrydh,sq
637,trewd-,троуждити,cu
637,trewd-,ⱅⱃⱆⰶⰴⰻⱅⰹ,cu
637,trewd-,*þrautijaną,gem-pro
637,trewd-,þreyta,non
637,trewd-,troyta,fo
637,trewd-,þreyta,is
637,trewd-,*traudas,ine-bsl-pro
637,trewd-,*trudъ,sla-pro
637,trewd-,трудъ,orv
637,trewd-,труд,ru
637,trewd-,труд,bg
637,trewd-,троудъ,cu
637,trewd-,ⱅⱃⱆⰴⱏ,cu
637,trewd-,тру̑д,sh
637,trewd-,trȗd,sh
637,trewd-,trud,cs
637,trewd-,trud,pl
637,trewd-,trud,sk
637,trewd-,trʉ̇́d,zlw-slv
637,trewd-,triū̃sas,lt
638,keh₂d-,head=*kādo-,pages=183
638,keh₂d-,*kādos,cel-pro
638,keh₂d-,*kọð,cel-bry-pro
638,keh₂d-,queuz,xbm
638,keh₂d-,keuz,br
638,keh₂d-,cüth,kw
638,keh₂d-,cawdd,wlm
638,keh₂d-,cawdd,cy
638,keh₂d-,*kādos,itc-pro
638,keh₂d-,cadeis,osc
638,keh₂d-,*kā́dos,grk-pro
638,keh₂d-,κῆδος,grc
638,keh₂d-,κᾶδος,grc
638,keh₂d-,head=*kassi-,pages=193-194
639,kʷeh₂s-,*káHsatay,iir-pro
639,kʷeh₂s-,*káHsatay,inc-pro
639,kʷeh₂s-,kollë,sq
639,kʷeh₂s-,հազ,xcl
639,kʷeh₂s-,kãsulis,lv
639,kʷeh₂s-,kosulỹs,lt
639,kʷeh₂s-,kósėti,lt
639,kʷeh₂s-,casacht,sga
639,kʷeh₂s-,pas,cy
640,kʷreyh₂-,*kray-,iir-pro
640,kʷreyh₂-,*kray-,inc-pro
640,kʷreyh₂-,क्री,sa
640,kʷreyh₂-,*kriti,sla-pro
640,kʷreyh₂-,käryā-,txb
640,kʷreyh₂-,ἐπριάμην,grc
640,kʷreyh₂-,*kriHtás,iir-pro
640,kʷreyh₂-,*kriHtás,inc-pro
641,kʷyeh₁-,*kʷiēskō,itc-pro
641,kʷyeh₁-,šiyāti-,page=143
641,kʷyeh₁-,𐬱𐬁𐬌𐬙𐬌,ae
641,kʷyeh₁-,*kʷiētis,itc-pro
641,kʷyeh₁-,šiyāta-,page=143
641,kʷyeh₁-,*kʷiētos,itc-pro
641,kʷyeh₁-,*čirás,iir-pro
641,kʷyeh₁-,*ćirás,inc-pro
641,kʷyeh₁-,page=223,ru
641,kʷyeh₁-,*samčiH-,iir-pro
641,kʷyeh₁-,*hamšiH-,ira-pro
642,gʷreh₂-,page=312,head=*kuru
642,gʷreh₂-,pages=230-231,krāmär
642,gʷreh₂-,*krāmär,xto
642,gʷreh₂-,krāmär,txb
642,gʷreh₂-,*gárHmā,iir-pro
642,gʷreh₂-,*gárHmā,inc-pro
642,gʷreh₂-,*semh₂-,ine-pro
642,gʷreh₂-,*gr̥Hsmás,iir-pro
642,gʷreh₂-,*gr̥Hsmás,inc-pro
643,bʰleyǵ-,*blišketei,ine-bsl-pro
643,bʰleyǵ-,blizgė́ti,lt
643,bʰleyǵ-,*blaiskas,ine-bsl-pro
643,bʰleyǵ-,blaizgums,lv
644,ǵʰers-,*ĵʰáršati,iir-pro
644,ǵʰers-,*źʰárṣati,inc-pro
644,ǵʰers-,હરખવું,gu
644,ǵʰers-,*ĵʰr̥šyáti,iir-pro
644,ǵʰers-,*źʰr̥ṣyáti,inc-pro
644,ǵʰers-,*ĵʰaršáyati,iir-pro
644,ǵʰers-,*źʰarṣáyati,inc-pro
644,ǵʰers-,*horzēō,itc-pro
644,ǵʰers-,horreō,la
644,ǵʰers-,*horzōs,itc-pro
644,ǵʰers-,horror,la
645,gʰrendʰ-,*ɣrondā,itc-pro
645,gʰrendʰ-,suggrunda,la
646,gʰreh₁-,*grazmen,itc-pro
646,gʰreh₁-,grāmen,la
646,gʰreh₁-,*grēdaz,gem-pro
646,gʰreh₁-,grǣd,ang
646,gʰreh₁-,*grōsō,gem-pro
646,gʰreh₁-,*grōsa,osx
646,gʰreh₁-,grôse,gml
646,gʰreh₁-,*gruosa,odt
646,gʰreh₁-,groese,dum
646,gʰreh₁-,*gruosa,goh
646,gʰreh₁-,gruose,gmh
647,steygʰ-,*stigʰnáwti,iir-pro
647,steygʰ-,*stigʰnáwti,inc-pro
647,steygʰ-,*stihtiz,gem-pro
647,steygʰ-,sticht,nl
647,steygʰ-,stétt,non
647,steygʰ-,stætt,no
647,steygʰ-,*stihtaz,gem-pro
647,steygʰ-,stéttr,non
647,steygʰ-,page=437,head=shteg
647,steygʰ-,στίχος,grc
647,steygʰ-,*stigāˀ,ine-bsl-pro
647,steygʰ-,stiga,lt
648,seǵʰ-,*ékʰō,grk-pro
648,seǵʰ-,ἔχω,grc
648,seǵʰ-,*sáĵʰati,iir-pro
648,seǵʰ-,*sáźʰati,inc-pro
648,seǵʰ-,*ískʰō,grk-pro
648,seǵʰ-,ἴσχω,grc
648,seǵʰ-,*sasā́ĵʰa,iir-pro
648,seǵʰ-,*sasā́źʰa,inc-pro
648,seǵʰ-,*Hásāgžʰt,iir-pro
648,seǵʰ-,*Hásāgẓʰt,inc-pro
648,seǵʰ-,*ókʰeyō,grk-pro
648,seǵʰ-,ὀχέω,grc
648,seǵʰ-,*sāĵʰáyati,iir-pro
648,seǵʰ-,*sāźʰáyati,inc-pro
648,seǵʰ-,page=327,head=*sego-
648,seǵʰ-,*ískʰús,grk-pro
648,seǵʰ-,ἰσχύς,grc
648,seǵʰ-,*éksis,grk-pro
648,seǵʰ-,ἕξις,grc
648,seǵʰ-,*ektikós,grk-pro
648,seǵʰ-,ἑκτικός,grc
648,seǵʰ-,*skʰétis,grk-pro
648,seǵʰ-,σχέσις,grc
648,seǵʰ-,*skʰḗmə,grk-pro
648,seǵʰ-,σχῆμα,grc
648,seǵʰ-,*ekʰurós,grk-pro
648,seǵʰ-,ὀχυρός,grc
648,seǵʰ-,*skʰedón,grk-pro
648,seǵʰ-,σχεδόν,grc
648,seǵʰ-,*skʰerós,grk-pro
648,seǵʰ-,σχερός,grc
648,seǵʰ-,*skʰolā́,grk-pro
648,seǵʰ-,σχολή,grc
648,seǵʰ-,*ókʰos,grk-pro
648,seǵʰ-,ὄχος,grc
648,seǵʰ-,*éktōr,grk-pro
648,seǵʰ-,Ἕκτωρ,grc
648,seǵʰ-,𐀁𐀒𐀵𐀪𐀍,gmy
648,seǵʰ-,*sáždʰā,iir-pro
648,seǵʰ-,*sáẓḍʰā,inc-pro
648,seǵʰ-,*ekʰétlā,grk-pro
648,seǵʰ-,ἐχέτλη,grc
648,seǵʰ-,*skʰétliyos,grk-pro
648,seǵʰ-,σχέτλιος,grc
649,selp-,gjalpë,sq
649,selp-,ἔλπος,grc
649,selp-,*sarpíš,iir-pro
649,selp-,*sarpíṣ,inc-pro
649,selp-,*ṣälype,ine-toc-pro
649,selp-,ṣälyp,xto
649,selp-,ṣalype,txb
649,selp-,*sr̥prás,iir-pro
649,selp-,*sr̥prás,inc-pro
650,h₁ews-,pages=645,head=ūrō
650,h₁ews-,*éuhō,grk-pro
650,h₁ews-,εὕω,grc
650,h₁ews-,*Háwšati,iir-pro
650,h₁ews-,*Háwṣati,inc-pro
650,h₁ews-,*ouzō,itc-pro
650,h₁ews-,ūrō,la
650,h₁ews-,*Hawšás,iir-pro
650,h₁ews-,*Hawṣás,inc-pro
650,h₁ews-,page=563,head=*uznan-
650,h₁ews-,εὗσα,grc
650,h₁ews-,ussī,la
650,h₁ews-,*Hušnás,iir-pro
650,h₁ews-,*Huṣṇás,inc-pro
650,h₁ews-,*Huštás,iir-pro
650,h₁ews-,*Huṣṭás,inc-pro
650,h₁ews-,*ustos,itc-pro
650,h₁ews-,ustus,la
651,h₁wegʷʰ-,*wogʷeō,itc-pro
651,h₁wegʷʰ-,voveō,la
651,h₁wegʷʰ-,*Hwāgʰát,iir-pro
651,h₁wegʷʰ-,*Hwāgʰát,inc-pro
651,h₁wegʷʰ-,*eukʰomai,grk-pro
651,h₁wegʷʰ-,εὔχομαι,grc
651,h₁wegʷʰ-,*éukʰos,grk-pro
651,h₁wegʷʰ-,εὖχος,grc
651,h₁wegʷʰ-,*Háwǰʰas,iir-pro
651,h₁wegʷʰ-,*Háwźʰas,inc-pro
651,h₁wegʷʰ-,*Huktʰám,iir-pro
651,h₁wegʷʰ-,*Huktʰám,inc-pro
651,h₁wegʷʰ-,*Huxθám,ira-pro
652,h₁rebʰ-,*erépʰō,grk-pro
652,h₁rebʰ-,ἐρέφω,grc
652,h₁rebʰ-,page=433,head=rebrò
652,h₁rebʰ-,*rebra,ine-bsl-pro
652,h₁rebʰ-,page=407,head=*rebja-
653,h₂enh₁-,*aHnáHyah,ira-pro
653,h₂enh₁-,*anazlos,itc-pro
653,h₂enh₁-,hālō,la
653,h₂enh₁-,անձն,xcl
653,h₂enh₁-,ange,da
653,h₂enh₁-,*HnaHha-,ira-pro
653,h₂enh₁-,henase,kmr
653,h₂enh₁-,-,xme-ott
653,h₂enh₁-,*wyaHnás,iir-pro
653,h₂enh₁-,*wyaHnás,inc-pro
653,h₂enh₁-,व्यान,sa
653,h₂enh₁-,*wyaHnáH,ira-pro
653,h₂enh₁-,𐬬𐬌𐬌𐬁𐬥𐬀𐬌𐬌𐬁,ae
653,h₂enh₁-,گیان,ckb
653,h₂enh₁-,gyan,kmr
653,h₂enh₁-,گیان,sdh
653,h₂enh₁-,گیان,lki
653,h₂enh₁-,gan,zza
653,h₂enh₁-,tr=HYA,pal
653,h₂enh₁-,ҷон,tg
653,h₂enh₁-,añiye,txb
653,h₂enh₁-,anāsk-,txb
654,h₂eyḱ-,*HiHĉás,iir-pro
654,h₂eyḱ-,*HiHśás,inc-pro
655,h₂erk-,head=ḫar(k)-&lt;sup&gt;zi&lt;/sup&gt;,pages=355-357
655,h₂erk-,page=51,head=arceō
655,h₂erk-,*arkeō,itc-pro
655,h₂erk-,arceō,la
655,h₂erk-,pages=128-129,head=*fargjan-
655,h₂erk-,*fargijaną,gem-pro
655,h₂erk-,fergja,fo
655,h₂erk-,fergja,is
655,h₂erk-,fergja,no
655,h₂erk-,*porkeō,itc-pro
655,h₂erk-,porceō,la
655,h₂erk-,parcō,la
655,h₂erk-,ἄρκος,grc
655,h₂erk-,ἀρκέω,grc
655,h₂erk-,*arkezā,itc-pro
655,h₂erk-,arcera,la
655,h₂erk-,*arks,itc-pro
655,h₂erk-,arx,la
655,h₂erk-,*arkā,itc-pro
655,h₂erk-,arca,la
655,h₂erk-,pages=133-134,argel
655,h₂erk-,արգել,xcl
655,h₂erk-,*h₂elk-,ine-pro
656,h₂ews-,*Husr-,iir-pro
656,h₂ews-,*Husr-,inc-pro
656,h₂ews-,*Husrás,iir-pro
656,h₂ews-,*Husrás,inc-pro
656,h₂ews-,*ausra,sqj-pro
656,h₂ews-,err,sq
656,h₂ews-,aušrà,lt
656,h₂ews-,*aúhrā,grk-pro
656,h₂ews-,αὔρᾱ,grc
656,h₂ews-,αὔρη,grc
656,h₂ews-,*austeros,itc-pro
656,h₂ews-,*Hušastáras,iir-pro
656,h₂ews-,*Hušastárah,ira-pro
656,h₂ews-,*auhḗr,grk-pro
656,h₂ews-,ᾱ̓ήρ,grc
656,h₂ews-,ἀβήρ,grc
656,h₂ews-,αὐήρ,grc
656,h₂ews-,ἠήρ,grc
656,h₂ews-,αὔριον,grc
656,h₂ews-,fáir,sga
656,h₂ews-,gwawr,cy
657,h₂ews-,*ausiō,itc-pro
657,h₂ews-,,grk-pro
657,h₂ews-,αὔω,grc
657,h₂ews-,*austraz,gem-pro
657,h₂ews-,austr,non
657,h₂ews-,page=180,head=ἀφύσσω
657,h₂ews-,,grk-pro
657,h₂ews-,-,ine-ana-pro
658,h₂enk-,*Háčati,iir-pro
658,h₂enk-,*Háćati,inc-pro
658,h₂enk-,*ankos,itc-pro
658,h₂enk-,ancus,la
658,h₂enk-,անութ,xcl
658,h₂enk-,ἀγκών,grc
658,h₂enk-,անկղ,xcl
658,h₂enk-,անգղ,hy
658,h₂enk-,*anhulaz,gem-pro
658,h₂enk-,áll,non
658,h₂enk-,ἀγκύλος,grc
658,h₂enk-,*anhulō,gem-pro
658,h₂enk-,ál,non
658,h₂enk-,ἀγκύλη,grc
658,h₂enk-,*HankúlaH,iir-pro
658,h₂enk-,*HankúlaH,ira-pro
658,h₂enk-,-,pal
659,h₃engʷ-,*ongʷō,itc-pro
659,h₃engʷ-,ungō,la
659,h₃engʷ-,*Hanákti,iir-pro
659,h₃engʷ-,*Hanákti,inc-pro
659,h₃engʷ-,*Hánǰas,iir-pro
659,h₃engʷ-,*Hánȷ́as,inc-pro
659,h₃engʷ-,*Haktás,iir-pro
659,h₃engʷ-,*Haktás,inc-pro
659,h₃engʷ-,*ənktos,itc-pro
659,h₃engʷ-,unctus,la
660,gʰebʰ-,*gʰábʰastiš,iir-pro
660,gʰebʰ-,*gábʰastiṣ,inc-pro
661,(s)neh₂-,*snaH-,iir-pro
661,(s)neh₂-,*snaH-,inc-pro
661,(s)neh₂-,स्ना,sa
661,(s)neh₂-,*snaH-,ira-pro
661,(s)neh₂-,tr=ysänāh-,kho
661,(s)neh₂-,ajne,ku
661,(s)neh₂-,𐫙𐫢𐫗𐫀𐫉,pal
661,(s)neh₂-,*snaHpáyati,iir-pro
661,(s)neh₂-,*snaHpáyati,inc-pro
661,(s)neh₂-,*snaHpáyati,ira-pro
661,(s)neh₂-,𐬁𐬯𐬥𐬀𐬫𐬁𐬝,ae
661,(s)neh₂-,tr=ysänāj-,kho
661,(s)neh₂-,𐫀𐫀𐫘𐫗𐫀𐫏,pal
661,(s)neh₂-,tr=snʾy,sog
661,(s)neh₂-,nāsk-,txb
661,(s)neh₂-,*(h)nā́mə,grk-pro
661,(s)neh₂-,νᾶμᾰ,grc
661,(s)neh₂-,*snāmos,cel-pro
661,(s)neh₂-,neuff,xbm
661,(s)neh₂-,neuñ,br
661,(s)neh₂-,nawf,wlm
661,(s)neh₂-,nawf,cy
661,(s)neh₂-,snám,sga
661,(s)neh₂-,*snaHtás,iir-pro
661,(s)neh₂-,*snaHtás,inc-pro
661,(s)neh₂-,*snaHtáh,ira-pro
661,(s)neh₂-,𐬯𐬥𐬁𐬙𐬀,ae
661,(s)neh₂-,*snātos,itc-pro
661,(s)neh₂-,nātus,la
662,preyH-,*príHyati,iir-pro
662,preyH-,*príHyati,inc-pro
662,preyH-,*priHnáHti,iir-pro
662,preyH-,*priHnáHti,inc-pro
662,preyH-,*ā-friHnaHti,ira-pro
662,preyH-,օրհնեմ,xcl
662,preyH-,*práyṣat,inc-pro
663,ḱwen-,*śwentas,ine-bsl-pro
663,ḱwen-,šveñtas,lt
663,ḱwen-,swints,prg
663,ḱwen-,*ĉwanta,iir-pro
663,ḱwen-,*ĉwanta,ira-pro
663,ḱwen-,𐬯𐬞𐬆𐬧𐬙𐬀,ae
664,h₃nebʰ-,*Hnábʰyam,iir-pro
664,h₃nebʰ-,*Hnábʰyam,inc-pro
664,h₃nebʰ-,*nabis,ine-bsl-pro
664,h₃nebʰ-,nabis,prg
664,h₃nebʰ-,naba,lv
664,h₃nebʰ-,*Hnā́bʰiš,iir-pro
664,h₃nebʰ-,*Hnā́bʰiṣ,inc-pro
664,h₃nebʰ-,naba,lv
664,h₃nebʰ-,ὀμφαλός,grc
664,h₃nebʰ-,imbliu,sga
664,h₃nebʰ-,*h₃nobʰilos,ine-pro
664,h₃nebʰ-,umbilīcus,la
665,wet-,pages=1172-1173,head=u̯itt-
665,wet-,vetustus,la
665,wet-,-,xlu
665,wet-,uesune,ims
665,wet-,𐌅𐌄𐌔𐌖𐌍𐌄,xum
665,wet-,*wetušas,ine-bsl-pro
665,wet-,vẽtušas,lt
665,wet-,ἔτελον,grc
665,wet-,vitulus,la
665,wet-,vitlu,xum
666,weyḱ-,*wáyĉt,iir-pro
666,weyḱ-,*wáyśt,inc-pro
666,weyḱ-,*wiĉáti,iir-pro
666,weyḱ-,*wiśáti,inc-pro
666,weyḱ-,*wiĉáti,ira-pro
666,weyḱ-,𐬬𐬍𐬯𐬇𐬧𐬙𐬉,ae-old
666,weyḱ-,*wawáyĉa,iir-pro
666,weyḱ-,*wawáyśa,inc-pro
666,weyḱ-,*wawáyĉa,ira-pro
